COD_PARTIDO,NOM_PARTIDO,NOM_CANDIDATO,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,90,98,TOTAL
2,PARTIDO CONSERVADOR COLOMBIANO,MAURICIO FERNANDEZ FRANCO,46.0,19.0,13.0,57.0,84.0,30.0,71.0,98.0,56.0,120.0,172.0,49.0,46.0,21.0,25.0,41.0,3.0,64.0,46.0,0.0,28.0,0.0,1089.0
2,PARTIDO CONSERVADOR COLOMBIANO,MIGUEL ANGEL GUERRERO LOPEZ,45.0,6.0,14.0,44.0,21.0,17.0,24.0,46.0,30.0,141.0,71.0,17.0,11.0,9.0,9.0,19.0,4.0,20.0,23.0,0.0,14.0,0.0,585.0
2,PARTIDO CONSERVADOR COLOMBIANO,NANCY JANNETH NIÑO RINCON,43.0,7.0,16.0,31.0,14.0,40.0,21.0,69.0,30.0,48.0,67.0,17.0,25.0,51.0,187.0,62.0,5.0,58.0,49.0,0.0,15.0,0.0,855.0
2,PARTIDO CONSERVADOR COLOMBIANO,NELSON ENRIQUE CUBIDES SALAZAR,747.0,203.0,106.0,837.0,889.0,373.0,513.0,1654.0,648.0,1709.0,1492.0,453.0,489.0,320.0,169.0,946.0,59.0,690.0,690.0,0.0,164.0,0.0,13151.0
2,PARTIDO CONSERVADOR COLOMBIANO,OMAR SANCHEZ GUARIN,216.0,52.0,80.0,214.0,147.0,131.0,501.0,780.0,208.0,420.0,365.0,73.0,144.0,46.0,61.0,144.0,25.0,262.0,221.0,1.0,60.0,1.0,4152.0
2,PARTIDO CONSERVADOR COLOMBIANO,PABLO ORLANDO GONZALEZ TORRES,11.0,2.0,1.0,13.0,8.0,5.0,103.0,38.0,10.0,37.0,28.0,5.0,12.0,8.0,4.0,13.0,1.0,10.0,28.0,0.0,6.0,0.0,343.0
2,PARTIDO CONSERVADOR COLOMBIANO,PEDRO IGNACIO POVEDA ZAMBRANO,25.0,5.0,8.0,19.0,20.0,7.0,27.0,57.0,25.0,45.0,54.0,12.0,12.0,13.0,2.0,20.0,1.0,19.0,25.0,0.0,7.0,0.0,403.0
2,PARTIDO CONSERVADOR COLOMBIANO,RAUL HORACIO CAMARGO VASQUEZ,19.0,8.0,6.0,15.0,9.0,1.0,10.0,33.0,49.0,39.0,44.0,9.0,8.0,3.0,9.0,11.0,0.0,12.0,12.0,0.0,4.0,0.0,301.0
2,PARTIDO CONSERVADOR COLOMBIANO,RETIRADO (A),34.0,2.0,4.0,13.0,23.0,18.0,19.0,45.0,14.0,46.0,48.0,8.0,11.0,10.0,10.0,23.0,4.0,26.0,7.0,0.0,8.0,1.0,374.0
2,PARTIDO CONSERVADOR COLOMBIANO,ROGER JOSE CARRILLO CAMPO,1088.0,432.0,152.0,833.0,358.0,524.0,700.0,2610.0,647.0,1815.0,1867.0,522.0,888.0,300.0,344.0,583.0,107.0,576.0,854.0,0.0,230.0,2.0,15432.0
